Location_Name,Address_Line_1,City,State,Zipcode,Extended_Address,Latitude,Longitude,Score,Zone,Meeting_Name,Day,Start,End,Type
"Holy Rood Church",715 West 179th Street,New York,NY,10033,"715 West 179th Street,Betw Bway & Fort Washington Avenue,NY 10033",40.8492702,-73.9382266,98.9349112426035,10,"Bridge To Sobriety (:I)",Wednesdays,10:00 AM,11:00 AM,BB
"Holy Rood Church",715 West 179th Street,New York,NY,10033,"715 West 179th Street,Betw Bway & Fort Washington Avenue,NY 10033",40.8492702,-73.9382266,98.9349112426035,10,"Bridge To Sobriety (:I)",Thursdays,10:00 AM,11:00 AM,S
"Holy Rood Church",715 West 179th Street,New York,NY,10033,"715 West 179th Street,Betw Bway & Fort Washington Avenue,NY 10033",40.8492702,-73.9382266,98.9349112426035,10,"Bridge To Sobriety (:I)",Fridays,10:00 AM,11:00 AM,OD
"Holy Rood Church",715 West 179th Street,New York,NY,10033,"715 West 179th Street,Betw Bway & Fort Washington Avenue,NY 10033",40.8492702,-73.9382266,98.9349112426035,10,"Bridge To Sobriety (:Ii)",Sundays,10:00 AM,11:00 AM,S
"Holy Rood Church",715 West 179th Street,New York,NY,10033,"715 West 179th Street,Betw Bway & Fort Washington Avenue,NY 10033",40.8492702,-73.9382266,98.9349112426035,10,"Washington Heights                  (:I)",Tuesdays,7:30 PM,8:30 PM,O
"St. Jude's School",431 West 204th Street,New York,NY,10034,"431 West 204th Street,Basement,Off of 10th Avenue,NY 10034",40.8620966104922,-73.9190004613749,100,10,"Dyckman",Sundays,12:00 PM,1:00 PM,O
"St. Jude's School",431 West 204th Street,New York,NY,10034,"431 West 204th Street,Basement,Off of 10th Avenue,NY 10034",40.8620966104922,-73.9190004613749,100,10,"Dyckman",Wednesdays,7:00 PM,8:00 PM,S
"Church of the Intercession",550 West 155th Street,New York,NY,10032,"550 West 155th Street,2nd Floor Guild Room,Betw Amsterdam Avenue & Bway,NY 10032",40.8321897,-73.945059,100,10,"Found-a-way",Saturdays,12:30 PM,2:00 PM,C
"Casita Esperanza",557 West 156th Street,New York,NY,10032,"557 West 156th Street,NY 10032",40.8333254,-73.9446563,100,10,"Grupo Despertar",Wednesdays,8:00 PM,10:00 PM,C
"Casita Esperanza",557 West 156th Street,New York,NY,10032,"557 West 156th Street,NY 10032",40.8333254,-73.9446563,100,10,"Grupo Despertar",Fridays,8:00 PM,10:00 PM,OD
"35 Thayer Street",35 Thayer Street,New York,NY,10040,"35 Thayer Street,Basement,@ 200th Street,behind Dyckman Avenue,NY 10040",40.8626147,-73.9263819,100,10,"Grupo La Flama Panamericana",Sundays,5:00 PM,7:00 PM,O
"35 Thayer Street",35 Thayer Street,New York,NY,10040,"35 Thayer Street,Basement,@ 200th Street,behind Dyckman Avenue,NY 10040",40.8626147,-73.9263819,100,10,"Grupo La Flama Panamericana",Tuesdays,8:00 PM,10:00 PM,O
"35 Thayer Street",35 Thayer Street,New York,NY,10040,"35 Thayer Street,Basement,@ 200th Street,behind Dyckman Avenue,NY 10040",40.8626147,-73.9263819,100,10,"Grupo La Flama Panamericana",Thursdays,8:00 PM,10:00 PM,O
"35 Thayer Street",35 Thayer Street,New York,NY,10040,"35 Thayer Street,Basement,@ 200th Street,behind Dyckman Avenue,NY 10040",40.8626147,-73.9263819,100,10,"Grupo La Flama Panamericana",Saturdays,8:00 PM,10:00 PM,O
"Episcopal Holy Rood Church",715 West 179th Street,New York,NY,10033,"715 West 179th Street,1st Floor,NY 10033",40.8492702,-73.9382266,100,10,"Grupo Libertad",Tuesdays,7:30 PM,8:30 PM,BB
"Episcopal Holy Rood Church",715 West 179th Street,New York,NY,10033,"715 West 179th Street,1st Floor,NY 10033",40.8492702,-73.9382266,100,10,"Grupo Libertad",Thursdays,7:30 PM,8:30 PM,BB
"Episcopal Holy Rood Church",715 West 179th Street,New York,NY,10033,"715 West 179th Street,1st Floor,NY 10033",40.8492702,-73.9382266,100,10,"Grupo Libertad",Thursdays,9:30 PM,10:30 AM,C
"Episcopal Holy Rood Church",715 West 179th Street,New York,NY,10033,"715 West 179th Street,1st Floor,NY 10033",40.8492702,-73.9382266,100,10,"Grupo Libertad",Tuesdays,9:30 PM,10:30 PM,C
"Church Santa Rosa de Lima",502 West165th Street,New York,NY,10032,"502 West165th Street,Basement,Betw. St. Nicholas & Amsterdam Avenues,NY 10032",40.83668,-73.939944,60,10,"Grupo Recuperacion",Sundays,2:30 PM,3:30 PM,O
"Church Santa Rosa de Lima",502 West165th Street,New York,NY,10032,"502 West165th Street,Basement,Betw. St. Nicholas & Amsterdam Avenues,NY 10032",40.83668,-73.939944,60,10,"Grupo Recuperacion",Tuesdays,8:00 PM,9:00 PM,C
"Church Santa Rosa de Lima",502 West165th Street,New York,NY,10032,"502 West165th Street,Basement,Betw. St. Nicholas & Amsterdam Avenues,NY 10032",40.83668,-73.939944,60,10,"Grupo Recuperacion",Thursdays,8:00 PM,9:00 PM,O
"Our Lady Queen of Martyrs",91 Arden Street,New York,NY,10034,"91 Arden Street,2 blocks South of Dyckman Street,Betw. Broadway & Sherman Avenue,NY 10034",40.8639073,-73.9282532,98.9349112426035,10,"Grupo Un Nuevo Amanecer",Mondays,8:00 PM,9:00 PM,C
"Our Lady Queen of Martyrs",91 Arden Street,New York,NY,10034,"91 Arden Street,2 blocks South of Dyckman Street,Betw. Broadway & Sherman Avenue,NY 10034",40.8639073,-73.9282532,98.9349112426035,10,"Grupo Un Nuevo Amanecer",Fridays,8:00 PM,9:00 PM,OD
"Our Lady Queen of Martyrs",91 Arden Street,New York,NY,10034,"91 Arden Street,2 blocks South of Dyckman Street,Betw. Broadway & Sherman Avenue,NY 10034",40.8639073,-73.9282532,98.9349112426035,10,"Upper Manhattan",Thursdays,7:30 PM,8:30 PM,OD
"Holy Trinity Episcopal Church",20 Cumming Street,New York,NY,10034,"20 Cumming Street,@Seaman Ave. 10034",40.8664723,-73.9264521,100,10,"Happy Destiny",Sundays,7:30 PM,8:30 PM,C
"Holy Trinity Episcopal Church",20 Cumming Street,New York,NY,10034,"20 Cumming Street,@Seaman Ave. 10034",40.8664723,-73.9264521,100,10,"Happy Destiny",Wednesdays,7:30 PM,8:30 PM,B
"Mount Washington Presbyterian Church",84 Vermilyea Avenue,New York,NY,10034,"84 Vermilyea Avenue,@ 204th Street,1 Block East of Broadway,NY 10034",40.86596,-73.9231447,100,10,"Inwood Fort Tryon",Saturdays,11:00 AM,12:00 PM,B
"Mount Washington Presbyterian Church",84 Vermilyea Avenue,New York,NY,10034,"84 Vermilyea Avenue,@ 204th Street,1 Block East of Broadway,NY 10034",40.86596,-73.9231447,100,10,"Inwood Fort Tryon",Saturdays,11:00 AM,12:00 PM,C
"Mount Washington Presbyterian Church",84 Vermilyea Avenue,New York,NY,10034,"84 Vermilyea Avenue,@ 204th Street,1 Block East of Broadway,NY 10034",40.86596,-73.9231447,100,10,"Inwood Fort Tryon",Tuesdays,12:30 PM,1:30 PM,C
"Church of the Good Shepherd",620 Isham Street,New York,NY,10034,"620 Isham Street,Betw Cooper Street & Seaman Avenue,NY 10034",40.7430963,-73.9780494,100,10,"Isham Park",Mondays,8:00 PM,9:00 PM,C
"Church of the Good Shepherd",620 Isham Street,New York,NY,10034,"620 Isham Street,Betw Cooper Street & Seaman Avenue,NY 10034",40.7430963,-73.9780494,100,10,"Saturday East",Saturdays,4:00 PM,5:00 PM,C
"COATHA Church on the Hill Senior Center",2005 Amsterdam Avenue,New York,NY,10032,"2005 Amsterdam Avenue,@ 159th Street 10032",40.8342553,-73.9407968,100,10,"Progress Not Perfection",Fridays,7:30 PM,8:30 PM,OD
"Our Saviour's Atonement Lutheran Church",178 Bennett Avenue,New York,NY,10040,"178 Bennett Avenue,2nd Floor,Lorenz Library,@ 189th Street,10040",40.8560069,-73.9342762,100,10,"The Men Upstairs",Mondays,8:00 PM,9:00 PM,C
"Our Saviour's Atonement Church",178 Bennett Avenue,New York,NY,10040,"178 Bennett Avenue,2nd Floor,@ 189th Street,South Entrance NY 10040",40.8560069,-73.9342762,100,10,"The Missing Link",Fridays,7:00 PM,8:00 PM,BB
"Holy Trinity Church",20 Cummings Street,New York,NY,10034,"20 Cummings Street,Betw. Broadway & Seaman Avenue,NY 10034",40.7760114,-73.9550312,95.3254437869822,10,"Uptown Saturday Night",Saturdays,7:00 PM,8:00 PM,C
"Holy Trinity Church",20 Cummings Street,New York,NY,10034,"20 Cummings Street,Betw. Broadway & Seaman Avenue,NY 10034",40.7760114,-73.9550312,95.3254437869822,10,"Trinity",Fridays,7:00 PM,8:00 PM,S
"Holy Trinity Church",20 Cummings Street,New York,NY,10034,"20 Cummings Street,Betw. Broadway & Seaman Avenue,NY 10034",40.7760114,-73.9550312,95.3254437869822,10,"Trinity",Tuesdays,7:15 PM,8:15 PM,B
"Holy Trinity Church",20 Cummings Street,New York,NY,10034,"20 Cummings Street,Betw. Broadway & Seaman Avenue,NY 10034",40.7760114,-73.9550312,95.3254437869822,10,"Trinity",Fridays,8:30 PM,9:30 PM,B
"Holy Trinity Church",20 Cummings Street,New York,NY,10034,"20 Cummings Street,Betw. Broadway & Seaman Avenue,NY 10034",40.7760114,-73.9550312,95.3254437869822,10,"Trinity",Tuesdays,8:30 PM,9:30 PM,C
"Holy Trinity Church",20 Cummings Street,New York,NY,10034,"20 Cummings Street,Betw. Broadway & Seaman Avenue,NY 10034",40.7760114,-73.9550312,95.3254437869822,10,"Women West Aa",Fridays,7:00 PM,8:00 PM,C
"Cornerstone Center",189th Street & Bennett Avenue,New York,NY,10040,"189th Street & Bennett Avenue,Kitchen,@ North Building,NY 10040",40.8560069,-73.9342762,100,10,"Washington Heights                 (:Ii)",Thursdays,7:30 PM,8:30 PM,C
"Cornerstone Center",189th Street & Bennett Avenue,New York,NY,10040,"189th Street & Bennett Avenue,Kitchen,@ North Building,NY 10040",40.8560069,-73.9342762,100,10,"Women's Nite",Mondays,7:30 PM,8:30 PM,BB
"The Corner Stone Center",178 Bennett Avenue,New York,NY,10040,"178 Bennett Avenue,2nd Floor,@ 189th Street,10040",40.8560069,-73.9342762,100,10,"What We Are Like Now",Sundays,6:00 PM,7:00 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Aa Literature",Sundays,6:15 PM,7:15 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Courage To Change",Sundays,12:45 PM,1:45 PM,S
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Courage To Change",Sundays,6:15 PM,7:15 PM,B
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Courage To Change",Sundays,6:15 PM,7:15 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Courage To Change",Mondays,6:15 PM,7:15 PM,B
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Courage To Change",Tuesdays,6:15 PM,7:15 PM,B
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Courage To Change",Tuesdays,6:15 PM,7:15 PM,S
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Courage To Change",Wednesdays,6:15 PM,7:15 PM,BB
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Courage To Change",Wednesdays,6:15 PM,7:15 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Courage To Change",Thursdays,6:15 PM,7:15 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Courage To Change",Fridays,6:15 PM,7:15 PM,B
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Courage To Change",Fridays,7:30 PM,8:30 PM,OD
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Grupo Brasil",Wednesdays,8:00 PM,9:00 PM,S
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Grupo Brasil",Fridays,8:00 PM,9:00 PM,OD
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Tuesdays,6:15 AM,7:15 AM,BB
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Thursdays,7:30 AM,8:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Wednesdays,7:30 AM,8:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Thursdays,7:30 AM,8:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Wednesdays,7:30 AM,8:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Tuesdays,7:30 AM,8:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Mondays,7:30 AM,8:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Tuesdays,7:30 AM,8:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Sundays,7:30 AM,8:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Mondays,7:30 AM,8:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Fridays,7:30 AM,8:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Thursdays,7:30 AM,8:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Saturdays,8:00 AM,9:00 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Saturdays,8:00 AM,9:00 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Thursdays,8:00 AM,9:00 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Sundays,8:15 AM,9:15 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Thursdays,9:30 AM,10:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Wednesdays,9:30 AM,10:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Tuesdays,9:30 AM,10:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Mondays,9:30 AM,10:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Sundays,9:30 AM,10:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Sundays,9:30 AM,10:30 AM,S
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Saturdays,9:30 AM,10:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Fridays,9:30 AM,10:30 AM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Saturdays,10:00 AM,11:00 AM,BB
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Sundays,11:00 AM,12:00 PM,BB
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Fridays,11:30 AM,12:30 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Thursdays,11:30 AM,12:30 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Wednesdays,11:30 AM,12:30 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Tuesdays,11:30 AM,12:30 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Mondays,11:30 AM,12:30 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Saturdays,12:45 PM,1:45 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Fridays,12:45 PM,1:45 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Thursdays,12:45 PM,1:45 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Wednesdays,12:45 PM,1:45 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Tuesdays,12:45 PM,1:45 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Mondays,12:45 PM,1:45 PM,C
"122 East 37th Street",122 East 37th Street,New York,NY,10016,"122 East 37th Street,Basement,Betw Park & Lexington Avenues,NY 10016",40.7483929,-73.9787906,100,05,"Mustard Seed",Sundays,12:45 PM,1:45 PM,S
